03-30-2023 16:43:00 RAM 4800/30623MB (lfb 6002x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@2192,0%@729,0%@729,0%@1747,0%@727,0%@2194,0%@1570,0%@2170,0%@803,0%@2195,5%@2196,1%@1686] EMC_FREQ 0%@2133 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@50.718C Tdiode@40.25C SOC2@48.062C SOC0@48.218C CV1@-256C GPU@46.5C SOC1@47.281C CV2@-256C VDD_GPU_SOC 4800mW/7355mW VDD_CPU_CV 1200mW/7509mW VIN_SYS_5V0 4449mW/4476mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1011mW/1004mW NC 0mW/0mW
03-30-2023 16:43:07 RAM 4799/30623MB (lfb 6002x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@728,0%@729,0%@738,0%@2194,5%@2195,1%@2192] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@50.656C Tdiode@40.25C SOC2@48C SOC0@48.375C CV1@-256C GPU@46.187C SOC1@47.125C CV2@-256C VDD_GPU_SOC 4800mW/7315mW VDD_CPU_CV 1200mW/7409mW VIN_SYS_5V0 4449mW/4475mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1011mW/1004mW NC 0mW/0mW
03-30-2023 16:43:13 RAM 4799/30623MB (lfb 6002x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@731,0%@729,0%@729,0%@729,0%@731,0%@1241,0%@1651,0%@1651,0%@729,0%@802,4%@946,2%@729] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@50.843C Tdiode@40C SOC2@47.937C SOC0@48.25C CV1@-256C GPU@46.25C SOC1@46.968C CV2@-256C VDD_GPU_SOC 4800mW/7275mW VDD_CPU_CV 1200mW/7312mW VIN_SYS_5V0 4449mW/4475mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1011mW/1004mW NC 0mW/0mW
03-30-2023 16:43:19 RAM 4799/30623MB (lfb 6002x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@743,0%@729,0%@729,0%@728,0%@726,0%@729,0%@729,0%@729,0%@2217,0%@730,6%@729,2%@807] EMC_FREQ 0%@2133 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@50.406C Tdiode@40C SOC2@47.875C SOC0@48.031C CV1@-256C GPU@46.281C SOC1@47.062C CV2@-256C VDD_GPU_SOC 4800mW/7237mW VDD_CPU_CV 1200mW/7218mW VIN_SYS_5V0 4449mW/4475mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1011mW/1004mW NC 0mW/0mW
03-30-2023 16:43:25 RAM 4799/30623MB (lfb 6002x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@2196,0%@729,0%@729,0%@729,0%@729,0%@729,0%@723,0%@757,0%@2267,0%@736,5%@755,3%@1247] EMC_FREQ 0%@2133 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@50.562C Tdiode@40C SOC2@47.718C SOC0@47.843C CV1@-256C GPU@46.062C SOC1@46.906C CV2@-256C VDD_GPU_SOC 4801mW/7200mW VDD_CPU_CV 1200mW/7127mW VIN_SYS_5V0 4449mW/4474mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1011mW/1004mW NC 0mW/0mW
03-30-2023 16:43:31 RAM 4800/30623MB (lfb 6002x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@753,0%@729,0%@731,0%@728,0%@729,0%@1114,0%@729,0%@727,0%@1247,0%@2165,6%@2196,2%@2196] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@50.437C Tdiode@39.75C SOC2@47.656C SOC0@47.812C CV1@-256C GPU@45.968C SOC1@46.968C CV2@-256C VDD_GPU_SOC 4800mW/7164mW VDD_CPU_CV 1200mW/7038mW VIN_SYS_5V0 4449mW/4474mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1011mW/1004mW NC 0mW/0mW
03-30-2023 16:43:37 RAM 4800/30623MB (lfb 6002x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@728,1%@729,1%@729,0%@728,0%@729,0%@728,0%@715,1%@725,0%@2195,0%@2216,6%@1000,0%@725] EMC_FREQ 1%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@50.375C Tdiode@39.75C SOC2@47.562C SOC0@47.843C CV1@-256C GPU@45.687C SOC1@46.843C CV2@-256C VDD_GPU_SOC 4800mW/7130mW VDD_CPU_CV 1200mW/6953mW VIN_SYS_5V0 4449mW/4473mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1011mW/1004mW NC 0mW/0mW
04-03-2023 10:16:00 RAM 10518/30623MB (lfb 4572x4MB) SWAP 0/15311MB (cached 0MB) CPU [98%@2199,99%@2197,100%@2197,100%@2197,99%@2250,100%@2169,100%@2198,100%@2198,99%@2198,100%@2197,99%@2198,100%@2198] EMC_FREQ 5%@2133 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@52.781C Tdiode@39C SOC2@47.625C SOC0@46.843C CV1@-256C GPU@45.281C SOC1@45.906C CV2@-256C VDD_GPU_SOC 4800mW/4800mW VDD_CPU_CV 11595mW/11595mW VIN_SYS_5V0 4550mW/4550mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1112mW/1112mW NC 0mW/0mW
04-03-2023 10:16:06 RAM 25939/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2191,100%@2199,100%@2201,100%@2200,100%@2200,100%@2201,100%@2200,100%@2200,100%@2201,100%@2201,100%@2201,100%@2202] EMC_FREQ 4%@2133 GR3D_FREQ 99%@1286 GR3D2_FREQ 99%@1298 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@53.531C Tdiode@40C SOC2@48.375C SOC0@47.75C CV1@-256C GPU@46.812C SOC1@46.468C CV2@-256C VDD_GPU_SOC 9600mW/7200mW VDD_CPU_CV 12395mW/11995mW VIN_SYS_5V0 4550mW/4550mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1112mW/1112mW NC 0mW/0mW
04-03-2023 10:16:12 RAM 25924/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2200,100%@2200,100%@2201,99%@2200,100%@2199,99%@2201,99%@2199,99%@2201,99%@2200,99%@2202,99%@2200,100%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.343C Tdiode@40.5C SOC2@49.125C SOC0@48.437C CV1@-256C GPU@47.375C SOC1@47.156C CV2@-256C VDD_GPU_SOC 10800mW/8400mW VDD_CPU_CV 12400mW/12130mW VIN_SYS_5V0 4752mW/4617mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1145mW NC 0mW/0mW
04-03-2023 10:16:18 RAM 25926/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2198,100%@2200,98%@2200,100%@2199,100%@2201,100%@2200,99%@2200,100%@2207,100%@2200,99%@2201,99%@2199,99%@2199] EMC_FREQ 6%@2133 GR3D_FREQ 99%@1285 GR3D2_FREQ 99%@1298 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.812C Tdiode@41C SOC2@49.562C SOC0@48.562C CV1@-256C GPU@47.625C SOC1@47.437C CV2@-256C VDD_GPU_SOC 10800mW/9000mW VDD_CPU_CV 12400mW/12197mW VIN_SYS_5V0 4752mW/4651mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1162mW NC 0mW/0mW
04-03-2023 10:16:24 RAM 25925/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2197,100%@2198,100%@2197,100%@2199,100%@2197,99%@2197,99%@2202,98%@2197,100%@2198,99%@2198,99%@2198,100%@2195] EMC_FREQ 6%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1297 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.906C Tdiode@41.25C SOC2@49.687C SOC0@48.937C CV1@-256C GPU@48.031C SOC1@47.781C CV2@-256C VDD_GPU_SOC 10800mW/9360mW VDD_CPU_CV 12400mW/12238mW VIN_SYS_5V0 4752mW/4671mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1172mW NC 0mW/0mW
04-03-2023 10:16:30 RAM 25928/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2198,99%@2197,100%@2196,100%@2197,100%@2198,99%@2195,100%@2196,99%@2197,100%@2196,100%@2197,100%@2196,97%@2197] EMC_FREQ 6%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@55.593C Tdiode@41.5C SOC2@50.125C SOC0@49.187C CV1@-256C GPU@48.343C SOC1@48.062C CV2@-256C VDD_GPU_SOC 10800mW/9600mW VDD_CPU_CV 12400mW/12265mW VIN_SYS_5V0 4752mW/4684mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1179mW NC 0mW/0mW
04-03-2023 10:16:37 RAM 25926/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2195,100%@2197,100%@2198,100%@2207,100%@2198,100%@2197,100%@2199,100%@2134,100%@2192,100%@2197,99%@2197,100%@2197] EMC_FREQ 6%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@55.781C Tdiode@41.75C SOC2@50.187C SOC0@49.562C CV1@-256C GPU@48.75C SOC1@48.562C CV2@-256C VDD_GPU_SOC 10800mW/9771mW VDD_CPU_CV 12400mW/12284mW VIN_SYS_5V0 4752mW/4694mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1184mW NC 0mW/0mW
04-03-2023 10:16:43 RAM 25927/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2198,100%@2198,100%@2195,98%@2198,100%@2196,99%@2198,99%@2201,100%@2198,100%@2200,99%@2198,100%@2197,100%@2197] EMC_FREQ 6%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@55.781C Tdiode@42C SOC2@50.5C SOC0@49.812C CV1@-256C GPU@48.812C SOC1@48.875C CV2@-256C VDD_GPU_SOC 10800mW/9900mW VDD_CPU_CV 12400mW/12298mW VIN_SYS_5V0 4752mW/4701mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1187mW NC 0mW/0mW
04-03-2023 10:16:49 RAM 25924/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2194,100%@2199,99%@2196,100%@2198,100%@2199,98%@2120,100%@2215,99%@2197,100%@2197,100%@2198,99%@2197,100%@2198] EMC_FREQ 6%@2133 GR3D_FREQ 99%@1285 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@56.343C Tdiode@42.25C SOC2@50.656C SOC0@50.062C CV1@-256C GPU@49.531C SOC1@48.875C CV2@-256C VDD_GPU_SOC 10800mW/10000mW VDD_CPU_CV 12400mW/12310mW VIN_SYS_5V0 4752mW/4707mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1190mW NC 0mW/0mW
04-03-2023 10:16:55 RAM 25927/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2198,100%@2199,100%@2196,98%@2198,100%@2201,100%@2198,99%@2343,100%@2198,100%@2204,100%@2194,99%@2196,100%@2198] EMC_FREQ 6%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1295 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@56.312C Tdiode@42.5C SOC2@50.937C SOC0@50.156C CV1@-256C GPU@49.25C SOC1@49.187C CV2@-256C VDD_GPU_SOC 10800mW/10080mW VDD_CPU_CV 12400mW/12319mW VIN_SYS_5V0 4752mW/4711mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1192mW NC 0mW/0mW
04-03-2023 10:17:01 RAM 25915/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2197,100%@2197,98%@2197,100%@2198,100%@2094,99%@2198,99%@2197,100%@2198,100%@2198,100%@2198,100%@2197,100%@2198] EMC_FREQ 6%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@56.656C Tdiode@42.75C SOC2@51.125C SOC0@50.406C CV1@-256C GPU@49.781C SOC1@49.437C CV2@-256C VDD_GPU_SOC 10800mW/10145mW VDD_CPU_CV 12400mW/12326mW VIN_SYS_5V0 4752mW/4715mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1194mW NC 0mW/0mW
04-03-2023 10:17:07 RAM 25915/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2197,100%@2194,100%@2197,100%@2198,100%@2196,100%@2198,100%@2196,100%@2080,100%@2201,100%@2197,100%@2198,99%@2197] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@56.687C Tdiode@42.75C SOC2@51.312C SOC0@50.593C CV1@-256C GPU@49.687C SOC1@49.593C CV2@-256C VDD_GPU_SOC 10800mW/10200mW VDD_CPU_CV 12000mW/12299mW VIN_SYS_5V0 4752mW/4718mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1196mW NC 0mW/0mW
04-03-2023 10:17:13 RAM 25916/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [76%@729,75%@729,75%@729,75%@729,100%@2198,75%@2134,75%@2197,75%@2199,79%@1523,75%@868,75%@2053,75%@2200] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.562C Tdiode@43C SOC2@50.687C SOC0@50.781C CV1@-256C GPU@49.406C SOC1@49.843C CV2@-256C VDD_GPU_SOC 10800mW/10246mW VDD_CPU_CV 3200mW/11599mW VIN_SYS_5V0 4651mW/4713mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1197mW NC 0mW/0mW
04-03-2023 10:17:19 RAM 25916/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@729,0%@729,0%@730,0%@729,100%@2195,0%@2199,0%@2199,0%@2198,19%@2198,0%@1609,0%@2018,0%@2198] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.156C Tdiode@42.75C SOC2@50.593C SOC0@50.531C CV1@-256C GPU@49.375C SOC1@49.468C CV2@-256C VDD_GPU_SOC 10800mW/10285mW VDD_CPU_CV 2800mW/10970mW VIN_SYS_5V0 4651mW/4708mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1198mW NC 0mW/0mW
04-03-2023 10:17:25 RAM 25916/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@728,0%@728,0%@729,0%@729,100%@2198,0%@2195,0%@2196,0%@2278,20%@2199,0%@2197,0%@2202,0%@2198] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1285 GR3D2_FREQ 99%@1297 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.093C Tdiode@42.75C SOC2@50.437C SOC0@50.75C CV1@-256C GPU@49.5C SOC1@49.343C CV2@-256C VDD_GPU_SOC 10800mW/10320mW VDD_CPU_CV 2800mW/10426mW VIN_SYS_5V0 4651mW/4704mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1199mW NC 0mW/0mW
04-03-2023 10:17:31 RAM 25916/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@729,0%@729,0%@729,0%@730,100%@2200,0%@2198,0%@2199,0%@2199,17%@1988,0%@2198,0%@2196,0%@1076] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.125C Tdiode@42.5C SOC2@50.593C SOC0@50.468C CV1@-256C GPU@49.531C SOC1@49.406C CV2@-256C VDD_GPU_SOC 10800mW/10350mW VDD_CPU_CV 2800mW/9949mW VIN_SYS_5V0 4651mW/4701mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1200mW NC 0mW/0mW
04-03-2023 10:17:37 RAM 25915/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@727,0%@729,0%@729,0%@729,100%@2198,0%@2160,0%@2197,0%@2177,21%@958,0%@729,0%@2200,0%@2199] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1297 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54C Tdiode@42.5C SOC2@50.562C SOC0@50.468C CV1@-256C GPU@49.406C SOC1@49.375C CV2@-256C VDD_GPU_SOC 10800mW/10376mW VDD_CPU_CV 2800mW/9528mW VIN_SYS_5V0 4651mW/4698mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1201mW NC 0mW/0mW
04-03-2023 10:17:43 RAM 25915/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@729,0%@729,0%@729,0%@730,100%@2142,0%@2198,0%@2198,0%@2207,15%@2198,0%@2197,0%@2199,0%@2198] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1287 GR3D2_FREQ 99%@1298 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.125C Tdiode@42.75C SOC2@50.656C SOC0@50.531C CV1@-256C GPU@49.343C SOC1@49.531C CV2@-256C VDD_GPU_SOC 10800mW/10400mW VDD_CPU_CV 2800mW/9155mW VIN_SYS_5V0 4651mW/4695mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1201mW NC 0mW/0mW
04-03-2023 10:17:49 RAM 25922/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@730,1%@729,0%@728,0%@729,100%@2197,0%@2198,0%@2199,0%@2271,13%@1125,0%@1454,0%@958,0%@729] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1285 GR3D2_FREQ 99%@1297 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.125C Tdiode@42.5C SOC2@50.593C SOC0@50.562C CV1@-256C GPU@49.437C SOC1@49.468C CV2@-256C VDD_GPU_SOC 10800mW/10421mW VDD_CPU_CV 2800mW/8820mW VIN_SYS_5V0 4752mW/4698mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1202mW NC 0mW/0mW
04-03-2023 10:17:55 RAM 25922/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@729,0%@729,0%@728,0%@729,100%@2196,0%@2197,0%@2199,0%@2197,14%@2198,0%@2198,0%@2198,0%@2200] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1285 GR3D2_FREQ 99%@1297 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.468C Tdiode@42.75C SOC2@50.5C SOC0@50.625C CV1@-256C GPU@49.656C SOC1@49.656C CV2@-256C VDD_GPU_SOC 10800mW/10440mW VDD_CPU_CV 2800mW/8519mW VIN_SYS_5V0 4752mW/4701mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1202mW NC 0mW/0mW
04-03-2023 10:18:01 RAM 25921/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@729,0%@729,0%@729,0%@729,100%@2202,0%@2189,0%@2200,0%@2199,13%@2194,0%@2199,0%@2197,0%@2198] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1286 GR3D2_FREQ 99%@1298 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.406C Tdiode@42.5C SOC2@50.656C SOC0@50.531C CV1@-256C GPU@49.437C SOC1@49.5C CV2@-256C VDD_GPU_SOC 10800mW/10457mW VDD_CPU_CV 2800mW/8247mW VIN_SYS_5V0 4651mW/4699mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1203mW NC 0mW/0mW
04-03-2023 10:18:07 RAM 25921/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@728,0%@730,0%@729,0%@729,100%@2196,0%@2199,0%@2198,0%@2197,15%@730,0%@729,0%@729,0%@1942] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1297 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.562C Tdiode@42.75C SOC2@50.593C SOC0@50.593C CV1@-256C GPU@49.593C SOC1@49.5C CV2@-256C VDD_GPU_SOC 10800mW/10472mW VDD_CPU_CV 2800mW/7999mW VIN_SYS_5V0 4651mW/4696mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1203mW NC 0mW/0mW
04-03-2023 10:18:13 RAM 25921/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@729,0%@729,0%@729,0%@729,100%@2179,0%@2198,0%@2199,0%@2194,13%@729,0%@1501,0%@891,0%@729] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1285 GR3D2_FREQ 99%@1298 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.406C Tdiode@42.75C SOC2@50.625C SOC0@50.75C CV1@-256C GPU@49.625C SOC1@49.781C CV2@-256C VDD_GPU_SOC 10800mW/10486mW VDD_CPU_CV 2800mW/7773mW VIN_SYS_5V0 4651mW/4694mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1204mW NC 0mW/0mW
04-03-2023 10:18:19 RAM 25913/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@733,0%@729,0%@729,0%@729,100%@2198,0%@2196,0%@2194,0%@2198,14%@845,0%@2039,0%@2198,0%@2197] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1285 GR3D2_FREQ 99%@1298 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.312C Tdiode@42.75C SOC2@50.75C SOC0@50.593C CV1@-256C GPU@49.437C SOC1@49.625C CV2@-256C VDD_GPU_SOC 10804mW/10500mW VDD_CPU_CV 2800mW/7566mW VIN_SYS_5V0 4752mW/4697mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1204mW NC 0mW/0mW
04-03-2023 10:18:25 RAM 25913/30623MB (lfb 716x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@729,0%@729,0%@729,0%@729,100%@2197,0%@2180,0%@2195,0%@2199,13%@2198,0%@1564,0%@2197,0%@2201] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1297 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.312C Tdiode@42.75C SOC2@50.75C SOC0@50.875C CV1@-256C GPU@49.593C SOC1@49.531C CV2@-256C VDD_GPU_SOC 10800mW/10512mW VDD_CPU_CV 2800mW/7375mW VIN_SYS_5V0 4651mW/4695mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/1204mW NC 0mW/0mW
